gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,is_de
GENE_0533,795.1262650176402,0.05820592213423814,0.2875571087484253,0.20241517376348597,0.8395922201994548,1.0,0
GENE_0534,38.52708081159281,-0.06998721468567125,0.09592345800528951,-0.7296152176020587,0.46562527929642084,1.0,0
GENE_0535,1049.6440167248177,0.4182560480837063,0.16198777261966463,2.582022342301976,0.009822384082663227,0.9822384082663227,0
GENE_0536,179.7996226965445,-0.34613713284073366,0.19374386134891142,-1.7865708385845511,0.07400677895871777,1.0,0
GENE_0537,2256.8357286146784,2.8155717424626645,0.1285383611046262,21.904524985898004,0.0,1e-300,1
GENE_0538,11.11849060500426,0.24577604915698986,0.19359814521455265,1.2695165487490168,0.20425702962741887,1.0,0
GENE_0539,123.98385274703719,-1.397794367726182,0.09920497467290992,-14.089962447295298,0.0,1e-300,1
GENE_0540,32.14631332865002,0.19209646100470668,0.11056866641190392,1.7373498952143045,0.0823253516978717,1.0,0
GENE_0541,116.8225130404016,0.16309134784721555,0.2605475859677232,0.6259560887561607,0.5313436309240105,1.0,0
GENE_0542,584.9339013269603,-0.12821615133501915,0.15089456451324185,-0.849706891355702,0.39548797282573656,1.0,0
GENE_0543,308.3267390730072,0.31499308175421015,0.2720795788194845,1.157724086169647,0.24697676777163236,1.0,0
GENE_0544,275.87107763743126,-0.01822325070181635,0.09298930256450036,-0.19597147412925398,0.8446325368957011,1.0,0
GENE_0545,317.7365857870317,-0.19484542432607124,0.23192982432174575,-0.8401050830606891,0.40084937121754516,1.0,0
GENE_0546,547.3466663089386,-0.12475652490215997,0.18569113916844687,-0.6718496394649666,0.5016792912545371,1.0,0
GENE_0547,88.871893780775,0.8082558795103328,0.2951822758171756,2.7381585743004946,0.006178535963634824,0.6178535963634824,0
GENE_0548,1164.7648048256217,-3.145856680231323,0.2916669266555017,-10.785784717877895,0.0,1e-300,1
GENE_0549,1090.0719209596489,0.19991524171831954,0.1814011034635272,1.1020618833143692,0.27043485870977224,1.0,0
GENE_0550,718.7811328795456,-1.7905817754655877,0.24813278380368287,-7.216224103954986,5.382361223382759e-13,5.382361223382759e-11,1
GENE_0551,929.6425562300516,-0.043293335329189296,0.14143819458126178,-0.3060936648503073,0.7595334687447692,1.0,0
GENE_0552,629.3119006035117,-0.17345099406167508,0.23670984576871346,-0.7327578348014814,0.4637060044814074,1.0,0
GENE_0553,8540.799956325733,-0.8340113186719512,0.10194146736583107,-8.181276375775386,4.440892098500626e-16,4.440892098500626e-14,1
GENE_0554,354.0218885984432,0.15561503617350522,0.1973431567120247,0.7885504557960845,0.43037467299511545,1.0,0
GENE_0555,254.51891934436358,-0.15201522487687835,0.12933647401528947,-1.1753469083973012,0.23985607743670068,1.0,0
GENE_0556,130.2829507524184,-0.8396825370244976,0.3185129191647111,-2.6362589600024244,0.008382653248180993,0.8382653248180993,0
GENE_0557,85.76457085629512,-2.894291302031635,0.20012322085104456,-14.46254607398064,0.0,1e-300,1
GENE_0558,62.38296982147256,0.574002471195574,0.23950891213213438,2.396580845721947,0.01654882735235441,1.0,0
GENE_0559,106.35728400219186,0.5960497369186288,0.1773031022891028,3.361755825043241,0.000774594314266075,0.0774594314266075,0
GENE_0560,362.8463358858131,0.14358257626058846,0.15796007951474678,0.908980146766664,0.36336055388377275,1.0,0
GENE_0561,666.1019205871755,0.0184232554308462,0.13478834142661406,0.13668285577114841,0.8912814235937525,1.0,0
GENE_0562,435.5950763405934,0.5312626483583188,0.3262053273200953,1.6286142618296577,0.10339468506628502,1.0,0
GENE_0563,127.9573600555683,0.6729534341360394,0.2958557612552772,2.2745997281945303,0.022929884787006527,1.0,0
GENE_0564,1556.627414309552,0.45342748115025,0.11598050899637832,3.909514495788331,9.251925465170174e-05,0.009251925465170174,1
GENE_0565,1223.069557368618,-0.37661504089192044,0.28161571659878554,-1.3373367276531631,0.18111287671982623,1.0,0
GENE_0566,317.5157866620749,-1.1289488610111824,0.19300330979989636,-5.849375651545374,4.9501127641349285e-09,4.950112764134929e-07,1
GENE_0567,151.50608406726778,0.17580645771657144,0.08415709683935386,2.0890271209350955,0.0367051546591417,1.0,0
GENE_0568,918.4081330919705,-0.7238467875668917,0.2226591765015799,-3.2509182821025817,0.0011504520099863136,0.11504520099863136,0
GENE_0569,534.8361194732005,-1.8052650026681565,0.11511253882291383,-15.682609567367198,0.0,1e-300,1
GENE_0570,45.96173078952904,-1.4497161617563195,0.13668226453527055,-10.606468708178474,0.0,1e-300,1
GENE_0571,364.31891203570956,0.25597446632031656,0.2679310595845051,0.9553743665152885,0.33938839680755706,1.0,0
GENE_0572,597.6789387866472,0.5893652325767026,0.14942835002812294,3.9441326392601,8.012360487041903e-05,0.008012360487041903,1
GENE_0573,104.63287766542634,0.07316589205148204,0.32080981449729046,0.22806625216916482,0.8195948230122365,1.0,0
GENE_0574,536.3382842126547,-0.029287329593528595,0.25743583477452586,-0.11376555101266218,0.9094235522789136,1.0,0
GENE_0575,45.5024546163247,0.15250855603239022,0.30471654092591843,0.5004931979372512,0.6167278410660733,1.0,0
GENE_0576,2993.7412847844084,-0.3263306591937731,0.24610117534914966,-1.3260020344510746,0.18483915511878912,1.0,0
GENE_0577,2622.6091961415796,-0.38551007489375544,0.31458938957594423,-1.2254388980296185,0.22041003315882834,1.0,0
GENE_0578,276.22727818787524,1.5946600910965494,0.17765486225598054,8.976169134052885,0.0,1e-300,1
GENE_0579,695.8829749506023,0.5489369371466073,0.22826795575910652,2.404791926756053,0.016181664874290957,1.0,0
GENE_0580,10.86033380671721,-0.3964425262349402,0.21929040811997003,-1.807842530066583,0.07063090486600587,1.0,0
GENE_0581,71.1989812195946,0.3871995218215458,0.324023491181052,1.194973612592778,0.23209746833396805,1.0,0
GENE_0582,259.6492338989959,-0.034783990242408365,0.12452716032432565,-0.2793285428802436,0.7799928334203126,1.0,0
GENE_0583,80.78574024692269,2.8739906149632732,0.23607640606040692,12.173984952261092,0.0,1e-300,1
GENE_0584,1178.025162035916,0.18408745577402538,0.2836964224412847,0.6488888868950228,0.5164100742148583,1.0,0
GENE_0585,8070.290806543588,0.3977401872497274,0.17991343534408827,2.2107308800426204,0.02705438646498526,1.0,0
GENE_0586,69.06706028831009,0.03308728074527555,0.3142470116463136,0.10529067745762825,0.9161450527886994,1.0,0
GENE_0587,114.87044106889712,0.5640647981207744,0.18071398711098818,3.1213123407782795,0.0018006044587832726,0.18006044587832726,0
GENE_0588,574.3118563130886,0.1237651359039699,0.12679336517189735,0.9761168160193399,0.3290065801049702,1.0,0
GENE_0589,4521.839787978058,0.24967370898781305,0.23769305595935858,1.050403883193386,0.29353251806889524,1.0,0
GENE_0590,64.48537998374044,-0.33330503661489863,0.19355336271007434,-1.722031753662476,0.08506369621806131,1.0,0
GENE_0591,586.1373709144945,0.8634636042819337,0.08410132826414123,10.266943722577253,0.0,1e-300,1
GENE_0592,6197.791365642026,0.18792996928198658,0.09885641997324587,1.9010396020091282,0.057296693667778786,1.0,0
GENE_0593,33.86429714139414,-2.5775703618326133,0.1327248386557793,-19.420406820139515,0.0,1e-300,1
GENE_0594,59.050687764544556,-0.6432743244846166,0.28771908906990107,-2.2357721434615474,0.02536661750645619,1.0,0
GENE_0595,213.70361754072272,-0.3290808092316404,0.320850669329112,-1.0256509980787554,0.3050561589273595,1.0,0
GENE_0596,184.77102960594527,0.4951534751674922,0.22732303598384002,2.1781931295457966,0.029391557884605124,1.0,0
GENE_0597,1364.989385816838,0.11475644731704189,0.10850267487881333,1.0576370347110189,0.29022101342391604,1.0,0
GENE_0598,579.6877402778532,-0.7655118939315705,0.22429311710529842,-3.4129977050173466,0.000642626110733957,0.0642626110733957,0
GENE_0599,28.150269001308974,0.4153159715935276,0.3110134743611751,1.3353632746831658,0.18175760817222764,1.0,0
GENE_0600,874.0307904223748,-0.2175131217410894,0.28235895986309917,-0.7703425520711293,0.4410965902890265,1.0,0
GENE_0601,169.6422264310633,0.5645267943506849,0.15859650419829124,3.559516000711239,0.0003716188915858787,0.03716188915858787,1
GENE_0602,2728.9462520651996,-0.03513427144147987,0.11345046450785662,-0.30968821144885456,0.7567982059999323,1.0,0
GENE_0603,157.37298608188075,0.08188267440821198,0.3231840589358056,0.25336235542631275,0.7999883276844899,1.0,0
GENE_0604,155.2562651676704,0.4715818314366594,0.3106039615906969,1.5182737175068408,0.1289454592724253,1.0,0
GENE_0605,908.4114513402255,-0.35899718834186495,0.09450314858921097,-3.798785476475121,0.00014545580363023447,0.014545580363023447,1
GENE_0606,1266.9778824075172,-0.3971387231335759,0.3023921122526323,-1.3133236848512368,0.18907403470874162,1.0,0
GENE_0607,790.0917246746928,-0.07859936815924294,0.10624741220193366,-0.7397767769614672,0.45943531505050306,1.0,0
GENE_0608,32.188331912744225,0.3308691198484889,0.09708658101855,3.407979932729023,0.0006545590747675245,0.06545590747675245,0
GENE_0609,904.2009810863509,-0.5323509010453963,0.28482224222949004,-1.8690636548548227,0.06161383323527381,1.0,0
GENE_0610,85.50184224950327,-1.4916820657207408,0.22480386791973866,-6.635482207331564,3.2516656034431435e-11,3.2516656034431435e-09,1
GENE_0611,574.1634818664114,0.3294883708175169,0.1919279665043861,1.7167293376704806,0.08602856955837535,1.0,0
GENE_0612,47.67458024325454,-0.24119132502680152,0.3240427929135259,-0.74431936244657,0.45668315328764697,1.0,0
GENE_0613,787.9882836749952,-0.15689040516811326,0.3066119644582935,-0.5116904209700339,0.6088676758675744,1.0,0
GENE_0614,120.31359714152825,-0.7427241607760664,0.09555833731770529,-7.772468437858144,7.771561172376096e-15,7.771561172376096e-13,1
GENE_0615,58.91218967093866,-0.2715917257407929,0.2463435553241165,-1.1024917026282954,0.2702480537256191,1.0,0
GENE_0616,1177.0071767362103,-0.0030269186524602546,0.2885121988660137,-0.010491475453576812,0.9916291191709554,1.0,0
GENE_0617,579.6745251617848,3.4595512505790156,0.22863245653923703,15.131496651637038,0.0,1e-300,1
GENE_0618,160.61895133959055,-0.3084920664938555,0.3454114847505708,-0.8931146765910937,0.3717957005970982,1.0,0
GENE_0619,3557.3397153526525,0.6629504480929986,0.265232826254838,2.4995037660083224,0.012436767089682998,1.0,0
GENE_0620,208.30875282042606,-0.2738224096719203,0.10811861342819683,-2.5326111849720476,0.011321688534574825,1.0,0
GENE_0621,423.33401920664926,-2.582764342661589,0.13354046323998742,-19.340687309284434,0.0,1e-300,1
GENE_0622,603.8767806146162,0.6149430207591209,0.3030863177238547,2.028936922581251,0.0424645792556555,1.0,0
GENE_0623,159.254109396523,0.08458406094556686,0.349124301748961,0.24227491618841052,0.8085672516394542,1.0,0
GENE_0624,817.8708508570339,-2.0872103860536404,0.10655160205554522,-19.58872833245229,0.0,1e-300,1
GENE_0625,181.2398839074757,-0.06205325247223738,0.10708891581816307,-0.5794554179407677,0.562281839898636,1.0,0
GENE_0626,217.57476023250578,0.5412294310168237,0.2861145046186865,1.8916532446970373,0.05853706638584333,1.0,0
GENE_0627,3114.9362318786907,0.5864811278502727,0.09737565606346568,6.022872158807608,1.7197230306464917e-09,1.7197230306464917e-07,1
GENE_0628,84.70045056906041,-0.3267172717081024,0.09851123133750882,-3.3165484510972973,0.000911482510905115,0.0911482510905115,0
GENE_0629,10.8138692881433,-0.016973524031643285,0.31998045041260886,-0.053045503279204216,0.9576955159215133,1.0,0
GENE_0630,4520.62479618445,0.03606273106702923,0.2961214493259817,0.12178358288166423,0.9030703333107191,1.0,0
GENE_0631,18471.641238012657,-0.39449604420663903,0.3180220639633832,-1.2404675301147061,0.21480265312550695,1.0,0
GENE_0632,219.66334005801167,-0.022274021059997724,0.25563861857584347,-0.08713089275824504,0.9305673417684961,1.0,0
GENE_0633,22.081561501163275,0.002129144180680195,0.16708483392349177,0.012742893120120832,0.989832860801473,1.0,0
GENE_0634,253.22388939132097,0.45608379157469425,0.3247045613898536,1.404611594067203,0.16013691434748845,1.0,0
GENE_0635,262.60882701939295,0.48297001132448036,0.16065535174309659,3.006249129483069,0.002645060554054668,0.2645060554054668,0
GENE_0636,303.4188634353106,-0.1316837593436032,0.15438792665280932,-0.8529407849341504,0.3936920516048614,1.0,0
GENE_0637,75.93805461781079,-0.08558125754432468,0.3193281131820482,-0.26800414373643017,0.7886962527172523,1.0,0
GENE_0638,962.3148785743981,0.26571692082225423,0.2638220999731661,1.0071821915195158,0.3138472547006883,1.0,0
GENE_0639,886.0390843811515,3.3103116224605387,0.3218314628714955,10.285854567868391,0.0,1e-300,1
GENE_0640,42.87940197861437,0.23545606069496108,0.12209334809857254,1.928492128046687,0.05379380672643874,1.0,0
GENE_0641,1151.4704969692139,-0.03516259494768589,0.3371201353967204,-0.10430286196434638,0.9169288980796579,1.0,0
GENE_0642,8769.433367142336,-0.3877594310954483,0.24544038230908827,-1.579851805344463,0.11414081999883652,1.0,0
GENE_0643,522.1424788646044,-0.38273468515185866,0.2603694619052254,-1.4699676465559322,0.14157059272503303,1.0,0
GENE_0644,243.2311575707375,0.5788234784124409,0.3267963566881419,1.7712054206430632,0.07652645503378341,1.0,0
GENE_0645,326.03188338820024,-0.06256859165731944,0.18280330316754972,-0.3422727629815952,0.7321457642735396,1.0,0
GENE_0646,1015.2449074034756,0.6561416375593244,0.2742852485678828,2.392187115367001,0.016748284475639696,1.0,0
GENE_0647,30.083973609575164,-0.20545450428596404,0.25289196770361067,-0.8124200469931757,0.41655053276236664,1.0,0
GENE_0648,516.2473723926414,0.11648208045259736,0.2926932340938092,0.39796642656681447,0.6906550340367525,1.0,0
GENE_0649,224.5961893567507,0.9570706892072967,0.32217455379499293,2.97065884916629,0.002971754736277976,0.2971754736277976,0
GENE_0650,6449.368638108042,-0.4229546978653117,0.2636164309661255,-1.6044322287318311,0.1086188082602666,1.0,0
GENE_0651,310.67299602860004,2.810900237107003,0.09826267971582738,28.60597986169357,0.0,1e-300,1
GENE_0652,4923.778077243323,0.5146360525148933,0.12944789337944065,3.975623234024985,7.022675636036979e-05,0.007022675636036979,1
GENE_0653,77.04494503559059,-0.3307236421572295,0.33757410921211267,-0.9797067758813851,0.3272308843723857,1.0,0
GENE_0654,973.4911659091306,1.313315024436127,0.34153562781185104,3.8453236426614343,0.00012043728010624477,0.012043728010624477,1
GENE_0655,651.384694132867,-0.23436728418063396,0.3412015946985579,-0.6868880093825205,0.49215316764097494,1.0,0
GENE_0656,109.55526533630669,0.10726511238212644,0.08993583810803185,1.1926848588799326,0.23299294545182025,1.0,0
GENE_0657,526.4172619625064,-0.3802144828742969,0.18326100534634293,-2.0747156884561107,0.038012762581278725,1.0,0
GENE_0658,2486.8652367125637,-0.07197603515332245,0.2851116300767589,-0.25244861156293336,0.8006944420614395,1.0,0
GENE_0659,248.21925381921625,0.1799261306226137,0.2832791669876143,0.6351548281363046,0.5253273233722919,1.0,0
GENE_0660,31.882460348602297,-0.4033235545097048,0.1031954043364888,-3.9083480228885916,9.296693477667262e-05,0.009296693477667262,1
GENE_0661,392.9395409779035,2.3731747540041592,0.24456199951417013,9.70377556087431,0.0,1e-300,1
GENE_0662,104.20554655647878,-0.1389531334394127,0.1185747970060315,-1.171860605693001,0.24125314703136813,1.0,0
GENE_0663,241.40803473216664,-0.5715261736905113,0.21316651987430418,-2.681125413256817,0.007337594728845875,0.7337594728845875,0
GENE_0664,356.95807769993473,-0.16902439311949857,0.1447151392271028,-1.1679800332033474,0.24281493911655927,1.0,0
GENE_0665,31.23445073832864,0.04751861596116074,0.09435351636837647,0.5036231588406077,0.6145262084756764,1.0,0
GENE_0666,35.74864945768368,-0.15981957663537139,0.10160524489218459,-1.5729461289617404,0.11573130841020518,1.0,0
GENE_0667,831.3910429352004,-0.10855059717268983,0.3259410964270752,-0.3330374670841071,0.7391061370459711,1.0,0
GENE_0668,184.1815499645187,-0.007960668362634142,0.2810544103344142,-0.028324296185788706,0.9774034000996374,1.0,0
GENE_0669,8.609648450799213,-0.2622973849729256,0.3315924750786966,-0.7910233334175474,0.42893025175651855,1.0,0
GENE_0670,1309.3237413311995,0.27642502634675087,0.20689728173005922,1.3360495799427907,0.18153319787937194,1.0,0
GENE_0671,607.0156862067591,-3.4437649603223277,0.19158897471725714,-17.974755412750454,0.0,1e-300,1
GENE_0672,138.26716114482522,-0.1857521568781794,0.1767699689755658,-1.050812861226757,0.2933446049713555,1.0,0
GENE_0673,55.9665775676505,0.19407929259108284,0.24640291593406427,0.7876501455162045,0.4309012493777906,1.0,0
GENE_0674,1413.341226699946,-0.09584686217385878,0.17492103448226004,-0.5479436047102687,0.5837305747013957,1.0,0
GENE_0675,681.3158036596645,0.1461949380154019,0.2814937731751416,0.5193540743952492,0.6035138277464505,1.0,0
GENE_0676,14384.455509867114,0.6263118124813017,0.2963556780782828,2.1133788174487433,0.03456823564376155,1.0,0
GENE_0677,757.696491213139,0.20346381720723952,0.31647804022593284,0.6429002690423236,0.5202886933875084,1.0,0
GENE_0678,721.6604315834796,-0.7093658155238723,0.14555625116622484,-4.873482312441384,1.0980094167223342e-06,0.00010980094167223342,1
GENE_0679,314.06755460955145,0.1815982525787836,0.22229595330894136,0.8169210904455957,0.41397341231412343,1.0,0
GENE_0680,1373.5635880195566,0.49314549732360374,0.1403300465170565,3.5141832384674947,0.0004411949594715914,0.04411949594715914,1
GENE_0681,1030.323182959939,-0.08863846799924108,0.09014007232349211,-0.9833414342195986,0.3254394307712052,1.0,0
GENE_0682,2637.501938730617,0.398253922447133,0.27111283212585613,1.4689600611093736,0.1418436989320968,1.0,0
GENE_0683,184.56756862462436,-0.27604621646077837,0.2282249439624836,-1.2095356960900636,0.22645723751824764,1.0,0
GENE_0684,209.95406959557803,-0.5942156638089096,0.27546036547933256,-2.1571730030013803,0.03099207709909102,1.0,0
GENE_0685,196.63421843920068,0.05646760753305607,0.10365818607976501,0.5447481734785926,0.5859266787058459,1.0,0
GENE_0686,1321.0769864854337,-0.7025906882985257,0.3487920683467243,-2.0143539720636654,0.04397224581848369,1.0,0
GENE_0687,3818.3041393297294,-0.0959084051574367,0.34847411307569864,-0.2752239020308594,0.7831443523837831,1.0,0
GENE_0688,202.70247433712964,0.5147369050582012,0.2055499528859484,2.504193738948744,0.012273112151943266,1.0,0
GENE_0689,213.32981776224847,2.4611777367787244,0.3138358530996357,7.842245277174743,4.440892098500626e-15,4.440892098500626e-13,1
GENE_0690,646.204382810984,-0.5117987183655591,0.14576351006750032,-3.511158026645728,0.00044624607467413924,0.044624607467413924,1
GENE_0691,279.04072808886946,-0.41281289806463106,0.27914286353029016,-1.4788588640376836,0.139178110802054,1.0,0
GENE_0692,1682.5747352660674,-0.025327943884383988,0.31739098133966276,-0.0798004523552569,0.9363958306900413,1.0,0
GENE_0693,13.767821088235522,-0.1462867142584837,0.29995989184181016,-0.48768758169719206,0.6257711595631514,1.0,0
GENE_0694,116.73920498568089,0.559654552678435,0.2991790011251125,1.8706344715831018,0.06139563722627539,1.0,0
GENE_0695,124.75795486578487,0.381739331636679,0.20501719066399354,1.8619869407064438,0.06260480713538041,1.0,0
GENE_0696,12.421961333897945,0.1981091784274392,0.3013972859002686,0.6573024632112742,0.5109863254564582,1.0,0
GENE_0697,95.06323801367073,2.4879524329727554,0.2664902995157511,9.335996235111377,0.0,1e-300,1
GENE_0698,102.23415567898195,0.15729191079393093,0.11576187749893518,1.3587539714477916,0.17422468682512693,1.0,0
GENE_0699,298.37259318649575,-0.34479294212535,0.11082978909742043,-3.1110132477313814,0.0018646012520227018,0.18646012520227018,0
GENE_0700,2141.900584553074,0.3428841414226449,0.2884189767023527,1.188840433951404,0.23450259026487696,1.0,0
GENE_0701,279.3342303858328,-2.983944373479016,0.2488753039686894,-11.989716640805876,0.0,1e-300,1
GENE_0702,85.95117647140275,2.5066610263662663,0.2202315516416719,11.38193418554637,0.0,1e-300,1
GENE_0703,370.39432751844146,0.4744570008475324,0.32496068352918356,1.4600443219615615,0.14427797446419244,1.0,0
GENE_0704,1946.4460147882007,0.08434584083523489,0.258089396355229,0.3268086253305153,0.7438127722067842,1.0,0
GENE_0705,93.32255034674486,-0.07048522358479035,0.18695962117384102,-0.3770077364419291,0.7061679713165601,1.0,0
GENE_0706,102.93911265003247,2.2579429255805326,0.1917615882075696,11.774740429957507,0.0,1e-300,1
GENE_0707,932.4573739685933,-1.1446073480402692,0.2434159774207479,-4.70226876710644,2.575855832187557e-06,0.0002575855832187557,1
GENE_0708,289.3670138125837,-1.9094924554115917,0.28527432686531407,-6.693530667108072,2.1904922320459264e-11,2.1904922320459264e-09,1
GENE_0709,1065.5293917173394,-1.0397907575992773,0.23237539287626346,-4.47461645886469,7.661698490535329e-06,0.0007661698490535329,1
GENE_0710,395.25448066535324,2.529736553355172,0.21736543819917853,11.6381729051014,0.0,1e-300,1
GENE_0711,1155.7392622840784,2.164021275017333,0.27626318971662905,7.833187176463975,4.884981308350689e-15,4.884981308350689e-13,1
GENE_0712,85.40313664114267,-0.029907568625891126,0.2704214284748998,-0.1105961491090456,0.9119365013702878,1.0,0
GENE_0713,396.18173146214576,-0.4560827426604632,0.3041936469656614,-1.4993171199000999,0.13379144293366307,1.0,0
GENE_0714,294.1132738840544,-0.056561068330151225,0.09688898229486949,-0.5837719314463918,0.559373681227314,1.0,0
GENE_0715,65.11556496780867,0.02702219363232979,0.2838370756621343,0.09520318502892018,0.9241533202761167,1.0,0
GENE_0716,38.65913419644793,0.045973564632405095,0.2187153217569563,0.21019818942310975,0.8335130570406837,1.0,0
GENE_0717,1128.4762528343542,2.5129421250076955,0.100167142408951,25.08748941592186,0.0,1e-300,1
GENE_0718,238.30978064474454,0.4157476179674213,0.2633327076057703,1.5787921741564594,0.11438374642130844,1.0,0
GENE_0719,87.05843653874541,-0.434413821213659,0.2734658523805245,-1.588548688737844,0.11216232665070835,1.0,0
GENE_0720,349.23030162545115,0.07028018246593996,0.2213793357770648,0.31746496220728604,0.7508909594030888,1.0,0
GENE_0721,2190.813655549558,0.5159718794472964,0.29432572396543594,1.7530641647479288,0.07959090862817009,1.0,0
GENE_0722,13.182540068528388,-0.6938445987748781,0.1610669893299114,-4.307801379174508,1.6500465263025177e-05,0.0016500465263025177,1
GENE_0723,42.73601319591323,0.07185867231202142,0.13451494900348776,0.5342058473378913,0.5931990854330231,1.0,0
GENE_0724,101.0555471209682,3.285011763627419,0.1746981669706852,18.803928058264358,0.0,1e-300,1
GENE_0725,3611.1021162016173,-3.1373628215763327,0.19071363858991391,-16.450647393511872,0.0,1e-300,1
GENE_0726,616.3903663183742,-0.3619230012857688,0.26790207264858557,-1.3509525988644107,0.17671074311095247,1.0,0
GENE_0727,1275.3499119578923,-0.06782028628017764,0.30829038322712143,-0.21998832908846713,0.8258803216038348,1.0,0
GENE_0728,72.94885807457635,0.7365022457707617,0.2746479113212426,2.6816233272180616,0.007326684084494106,0.7326684084494106,0
GENE_0729,75.24099186998001,-0.5057721444708855,0.1269766409487924,-3.983190456856195,6.802716645371021e-05,0.006802716645371021,1
GENE_0730,789.7532659403804,-0.467844000991531,0.1788786128960695,-2.61542726331042,0.008911663191959907,0.8911663191959907,0
GENE_0731,440.2802677995015,-0.5207738280654018,0.12277170263090005,-4.241806677806306,2.2187454485900204e-05,0.0022187454485900204,1
GENE_0732,918.8365298999335,0.6909673146512404,0.26541553388067385,2.603341652798239,0.009232059365303691,0.9232059365303691,0
GENE_0733,304.44593365678725,-0.18493588220851478,0.1470064071185614,-1.2580123943806278,0.2083874112708326,1.0,0
GENE_0734,612.2958554765814,-0.010255624139069686,0.22185447186999863,-0.04622680828844971,0.9631293441632165,1.0,0
GENE_0735,511.41358526603744,-0.1611131764424959,0.2937940576625647,-0.5483881386993246,0.5834253666621223,1.0,0
GENE_0736,1295.4988128370203,-0.3777691513612366,0.26115360422883604,-1.446540063947255,0.14802587142821544,1.0,0
GENE_0737,1353.5856980255983,-0.09406025864577416,0.1605609774795858,-0.5858226582964922,0.5579946102492499,1.0,0
GENE_0738,35.52341329103254,0.983297442294624,0.16987402266641202,5.788392049946106,7.128239554177185e-09,7.128239554177185e-07,1
GENE_0739,13.861249857276647,-1.748425858385747,0.2564083573828186,-6.818911349973437,9.227285602264601e-12,9.227285602264601e-10,1
GENE_0740,1812.7822458926794,-0.34117512711690895,0.2283562923217849,-1.4940474100715695,0.13516329083416512,1.0,0
GENE_0741,2396.075908057928,0.2590296412246743,0.10602624161691199,2.443071048020221,0.01456287545196977,1.0,0
GENE_0742,87.27512373324973,-0.3326091090665506,0.3159777291038574,-1.0526346588092186,0.2925085246412318,1.0,0
GENE_0743,24.785204692948305,-0.7105470555384884,0.2184055769744797,-3.2533375080505134,0.0011407019361491244,0.11407019361491244,0
GENE_0744,468.03928350621544,-1.9339775161809782,0.20780747356331564,-9.306583074317228,0.0,1e-300,1
GENE_0745,1629.8729394842474,0.4640371386574203,0.13357862089071082,3.473887779071163,0.0005130679535594318,0.05130679535594318,0
GENE_0746,5981.291440936359,-1.5741308405989525,0.18178833112204507,-8.659141270966105,0.0,1e-300,1
GENE_0747,875.1946844753412,-0.1879460996878291,0.16986271282507676,-1.1064588370337314,0.2685280633138589,1.0,0
GENE_0748,231.0016735085843,-0.06671029360079449,0.15309863436394522,-0.43573408657722673,0.6630297369825628,1.0,0
GENE_0749,105.66820755293173,0.2999062214632493,0.23319977515462875,1.2860485018237655,0.19842627209914854,1.0,0
GENE_0750,410.4183221627037,0.15659841493924287,0.20481434727567616,0.7645871347502059,0.44451729990608113,1.0,0
GENE_0751,257.5214310893725,-0.15745498851881773,0.32008337503496015,-0.491918671195029,0.6227768442894013,1.0,0
GENE_0752,88.00539693520116,2.575588737432471,0.3341628738027334,7.7075849513818815,1.2878587085651816e-14,1.2878587085651816e-12,1
GENE_0753,8717.89837919557,0.04555007765680491,0.13925782589158453,0.32709169028867874,0.7435986735224818,1.0,0
GENE_0754,5870.837651740099,0.4316038556944453,0.10702846576714684,4.032608078615747,5.5188313537790634e-05,0.005518831353779063,1
GENE_0755,2217.3609918309894,-0.47903531561366286,0.2920411389016923,-1.6403008063015294,0.10094261297566098,1.0,0
GENE_0756,101.36464921345691,0.2555037526703908,0.3486125789824244,0.7329160451300647,0.46360949812722785,1.0,0
GENE_0757,1454.6621981718276,0.13261667805347707,0.31317201886062157,0.42346272995895795,0.6719577628197513,1.0,0
GENE_0758,1053.0432814143328,0.30005930529293345,0.08639829857205837,3.4729770175124037,0.000514811986399577,0.051481198639957704,0
GENE_0759,783.5371188078237,0.3487901998876029,0.14784115869074582,2.359222580345182,0.01831323643507865,1.0,0
GENE_0760,2629.36565579863,-0.2777860967701412,0.09170241480114126,-3.029212451738884,0.0024520603740467717,0.24520603740467717,0
GENE_0761,1046.343217168225,-0.6467837600659785,0.30161043180111496,-2.1444343161594435,0.031997989363328205,1.0,0
GENE_0762,1224.1736873763791,1.4473119641411243,0.23697988359892536,6.10731992168,1.0170828623756734e-09,1.0170828623756734e-07,1
GENE_0763,1048.7554191956494,0.355650927010803,0.21870400611510454,1.626174725046522,0.10391247463521669,1.0,0
GENE_0764,672.6244243634494,-0.21680156141038842,0.22970146813906245,-0.9438405560348253,0.3452511079003071,1.0,0
GENE_0765,27.78741736394393,-0.2776173295430568,0.1481618398480796,-1.8737438049346358,0.06096561846631521,1.0,0
GENE_0766,457.34206688186094,-2.7299834159662852,0.24244235966749295,-11.260340064790773,0.0,1e-300,1
GENE_0767,175.16214043203973,0.7010590218203756,0.0882800841852881,7.9413044095987315,1.9984014443252818e-15,1.9984014443252818e-13,1
GENE_0768,59.15958148573681,0.330285456570124,0.2544231654721267,1.298173678317466,0.19422779670142853,1.0,0
GENE_0769,5027.735329230537,0.3079583925099058,0.2782971341482843,1.1065812569446627,0.2684751067995106,1.0,0
